State_Name,District_Name,Crop_Year,Season,Area (Hectare),Production (Tonnes),yield (Tonne/Hectare)
Bihar,SHEIKHPURA,2016,Whole Year,161.0,895700.0,5563.354037
Bihar,SHEIKHPURA,2017,Whole Year,1.0,5600.0,5600.0
Bihar,SHEIKHPURA,2018,Whole Year,4.0,22700.0,5675.0
Bihar,SHEOHAR,2016,Whole Year,1941.0,10515100.0,5417.362184
Bihar,SHEOHAR,2017,Whole Year,1966.0,20108300.0,10228.02645
Bihar,SHEOHAR,2018,Whole Year,1775.0,17697000.0,9970.140845
Bihar,SITAMARHI,2016,Whole Year,24457.0,142964700.0,5845.55342
Bihar,SITAMARHI,2017,Whole Year,24302.0,161607300.0,6649.958851
Bihar,SITAMARHI,2018,Whole Year,24543.0,130600200.0,5321.281017
Bihar,SIWAN,2016,Whole Year,2591.0,33161700.0,12798.80355
Bihar,SIWAN,2017,Whole Year,2722.0,16671600.0,6124.761205
Bihar,SIWAN,2018,Whole Year,2717.0,14735800.0,5423.555392
Bihar,SUPAUL,2016,Whole Year,11.0,68300.0,6209.090909
Bihar,VAISHALI,2016,Whole Year,388.0,2042200.0,5263.402062
Bihar,VAISHALI,2017,Whole Year,313.0,1899100.0,6067.412141
Bihar,VAISHALI,2018,Whole Year,314.0,1999100.0,6366.56051
Chhattisgarh,BALOD,2016,Whole Year,1004.0,71400.0,71.11553785
Chhattisgarh,BALOD,2017,Whole Year,1402.0,181900.0,129.743224
Chhattisgarh,BALOD,2018,Whole Year,3617.0,900900.0,249.0738181
Chhattisgarh,BALODA BAZAR,2016,Whole Year,43.0,11600.0,269.7674419
Chhattisgarh,BALODA BAZAR,2017,Whole Year,29.0,1800.0,62.06896552
Chhattisgarh,BALODA BAZAR,2018,Whole Year,27.0,500.0,18.51851852
Chhattisgarh,BALRAMPUR,2016,Whole Year,318.0,28900.0,90.88050314
Chhattisgarh,BALRAMPUR,2017,Whole Year,459.0,55200.0,120.2614379
Chhattisgarh,BALRAMPUR,2018,Whole Year,1514.0,72000.0,47.55614267
Chhattisgarh,BASTAR,2016,Whole Year,861.0,191900.0,222.8803717
Chhattisgarh,BASTAR,2017,Whole Year,682.0,104300.0,152.9325513
Chhattisgarh,BASTAR,2018,Whole Year,566.0,135800.0,239.9293286
Chhattisgarh,BEMETARA,2016,Whole Year,2291.0,450800.0,196.7699694
Chhattisgarh,BEMETARA,2017,Whole Year,2176.0,1586100.0,728.90625
Chhattisgarh,BEMETARA,2018,Whole Year,3104.0,1793100.0,577.6739691
Chhattisgarh,BILASPUR,2016,Whole Year,47.0,13300.0,282.9787234
Chhattisgarh,BILASPUR,2017,Whole Year,63.0,4700.0,74.6031746
Chhattisgarh,BILASPUR,2018,Whole Year,118.0,2700.0,22.88135593
Chhattisgarh,DHAMTARI,2016,Whole Year,29.0,7100.0,244.8275862
Chhattisgarh,DHAMTARI,2017,Whole Year,31.0,7000.0,225.8064516
Chhattisgarh,DHAMTARI,2018,Whole Year,44.0,5500.0,125.0
Chhattisgarh,DURG,2016,Whole Year,414.0,42800.0,103.3816425
Chhattisgarh,DURG,2017,Whole Year,319.0,400.0,1.253918495
Chhattisgarh,DURG,2018,Whole Year,462.0,156800.0,339.3939394
Chhattisgarh,GARIYABAND,2016,Whole Year,70.0,17800.0,254.2857143
Chhattisgarh,GARIYABAND,2018,Whole Year,34.0,8800.0,258.8235294
Chhattisgarh,JANJGIR-CHAMPA,2016,Whole Year,37.0,12200.0,329.7297297
Chhattisgarh,JANJGIR-CHAMPA,2017,Whole Year,18.0,5000.0,277.7777778
Chhattisgarh,JANJGIR-CHAMPA,2018,Whole Year,21.0,5000.0,238.0952381
Chhattisgarh,JASHPUR,2016,Whole Year,104.0,27100.0,260.5769231
Chhattisgarh,JASHPUR,2017,Whole Year,103.0,25100.0,243.6893204
Chhattisgarh,JASHPUR,2018,Whole Year,113.0,25600.0,226.5486726
Chhattisgarh,KABIRDHAM,2016,Whole Year,20680.0,9296000.0,449.516441
Chhattisgarh,KABIRDHAM,2017,Whole Year,22247.0,2511600.0,112.8961208
Chhattisgarh,KABIRDHAM,2018,Whole Year,27495.0,5189600.0,188.7470449
Chhattisgarh,KANKER,2017,Whole Year,11.0,1100.0,100.0
Chhattisgarh,KONDAGAON,2016,Whole Year,24.0,3000.0,125.0
Chhattisgarh,KONDAGAON,2017,Whole Year,24.0,4000.0,166.6666667
Chhattisgarh,KONDAGAON,2018,Whole Year,12.0,2100.0,175.0
Chhattisgarh,MAHASAMUND,2016,Whole Year,22.0,1200.0,54.54545455
Chhattisgarh,MAHASAMUND,2017,Whole Year,5.0,600.0,120.0
Chhattisgarh,MAHASAMUND,2018,Whole Year,5.0,700.0,140.0
Chhattisgarh,MUNGELI,2016,Whole Year,418.0,51000.0,122.0095694
Chhattisgarh,MUNGELI,2017,Whole Year,1040.0,90100.0,86.63461538
Chhattisgarh,MUNGELI,2018,Whole Year,1200.0,212500.0,177.0833333
Chhattisgarh,NARAYANPUR,2016,Whole Year,2.0,300.0,150.0
Chhattisgarh,NARAYANPUR,2017,Whole Year,3.0,400.0,133.3333333
Chhattisgarh,NARAYANPUR,2018,Whole Year,3.0,500.0,166.6666667
Chhattisgarh,RAIGARH,2016,Whole Year,435.0,68000.0,156.3218391
Chhattisgarh,RAIGARH,2017,Whole Year,328.0,63400.0,193.2926829
Chhattisgarh,RAIGARH,2018,Whole Year,214.0,17300.0,80.8411215
Chhattisgarh,RAIPUR,2016,Whole Year,177.0,30900.0,174.5762712
Chhattisgarh,RAIPUR,2017,Whole Year,168.0,37300.0,222.0238095
Chhattisgarh,RAIPUR,2018,Whole Year,153.0,29600.0,193.4640523
Chhattisgarh,RAJNANDGAON,2016,Whole Year,124.0,44500.0,358.8709677
Chhattisgarh,RAJNANDGAON,2017,Whole Year,155.0,41900.0,270.3225806
Chhattisgarh,RAJNANDGAON,2018,Whole Year,111.0,19000.0,171.1711712
Chhattisgarh,SUKMA,2016,Whole Year,3.0,1000.0,333.3333333
Chhattisgarh,SURAJPUR,2016,Whole Year,2236.0,357700.0,159.9731664
Chhattisgarh,SURAJPUR,2017,Whole Year,3567.0,1203300.0,337.3423045
Chhattisgarh,SURAJPUR,2018,Whole Year,2436.0,418900.0,171.9622332
Chhattisgarh,SURGUJA,2016,Whole Year,2028.0,229800.0,113.3136095
Chhattisgarh,SURGUJA,2017,Whole Year,1970.0,495300.0,251.4213198
Chhattisgarh,SURGUJA,2018,Whole Year,2016.0,346300.0,171.7757937
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,2016,Rabi,170.0,1360000.0,8000.0
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,2017,Winter,578.0,5289000.0,9150.519031
Dadra and Nagar Haveli,DADRA AND NAGAR HAVELI,2018,Rabi,150.0,1200000.0,8000.0
Goa,NORTH GOA,2016,Whole Year,124.0,458000.0,3693.548387
Goa,NORTH GOA,2017,Whole Year,129.0,470300.0,3645.736434
Goa,NORTH GOA,2018,Whole Year,137.0,364700.0,2662.043796
Goa,SOUTH GOA,2016,Whole Year,773.0,3564200.0,4610.866753
Goa,SOUTH GOA,2017,Whole Year,781.0,4245700.0,5436.235595
Goa,SOUTH GOA,2018,Whole Year,751.0,3164900.0,4214.24767
Gujarat,AMRELI,2016,Whole Year,7.0,50300.0,7185.714286
Gujarat,AMRELI,2017,Whole Year,9.0,55800.0,6200.0
Gujarat,AMRELI,2018,Whole Year,44.0,319900.0,7270.454545
Gujarat,ANAND,2016,Whole Year,50.0,359400.0,7188.0
Gujarat,BHARUCH,2016,Whole Year,24950.0,163684500.0,6560.501002
Gujarat,BHARUCH,2017,Whole Year,32140.0,200875000.0,6250.0
Gujarat,BHARUCH,2018,Whole Year,30210.0,211470000.0,7000.0
Gujarat,BHAVNAGAR,2016,Whole Year,10.0,71900.0,7190.0
Gujarat,BHAVNAGAR,2017,Whole Year,2.0,12400.0,6200.0
Gujarat,BHAVNAGAR,2018,Whole Year,10.0,70000.0,7000.0
Gujarat,BOTAD,2017,Whole Year,3.0,18600.0,6200.0
Gujarat,BOTAD,2018,Whole Year,4.0,28600.0,7150.0
Gujarat,DANG,2017,Whole Year,157.0,974200.0,6205.095541
Gujarat,DANG,2018,Whole Year,375.0,2550000.0,6800.0
Gujarat,GIR SOMNATH,2016,Whole Year,2384.0,18714400.0,7850.0
Gujarat,GIR SOMNATH,2017,Whole Year,4623.0,28687300.0,6205.342851
Gujarat,GIR SOMNATH,2018,Whole Year,3357.0,24841800.0,7400.0
Gujarat,JAMNAGAR,2017,Whole Year,2.0,12400.0,6200.0
Gujarat,JUNAGADH,2017,Whole Year,125.0,775700.0,6205.6
Gujarat,JUNAGADH,2018,Whole Year,150.0,1085600.0,7237.333333
Gujarat,MAHISAGAR,2017,Whole Year,502.0,3115100.0,6205.378486
Gujarat,MORBI,2016,Whole Year,80.0,575000.0,7187.5
Gujarat,MORBI,2017,Whole Year,120.0,744600.0,6205.0
Gujarat,MORBI,2018,Whole Year,91.0,606700.0,6667.032967
Gujarat,NARMADA,2016,Whole Year,5645.0,39515000.0,7000.0
Gujarat,NARMADA,2017,Whole Year,5379.0,36039300.0,6700.0
Gujarat,NARMADA,2018,Whole Year,7849.0,59491500.0,7579.500573
Gujarat,NAVSARI,2016,Whole Year,12878.0,86475800.0,6715.00233
Gujarat,NAVSARI,2017,Whole Year,16563.0,113622200.0,6860.001208
Gujarat,NAVSARI,2018,Whole Year,14773.0,94211900.0,6377.303188
Gujarat,RAJKOT,2016,Whole Year,50.0,359400.0,7188.0
Gujarat,RAJKOT,2017,Whole Year,58.0,359900.0,6205.172414
Gujarat,RAJKOT,2018,Whole Year,48.0,324300.0,6756.25
Gujarat,SURAT,2016,Whole Year,77031.0,571369700.0,7417.399489
Gujarat,SURAT,2017,Whole Year,85998.0,584786400.0,6800.0
Gujarat,SURAT,2018,Whole Year,76286.0,572145000.0,7500.0
Gujarat,SURENDRANAGAR,2016,Whole Year,20.0,143700.0,7185.0
Gujarat,TAPI,2016,Whole Year,23670.0,130185000.0,5500.0
Gujarat,TAPI,2017,Whole Year,24656.0,128211200.0,5200.0
Gujarat,TAPI,2018,Whole Year,20145.0,157131000.0,7800.0
Gujarat,VADODARA,2016,Whole Year,2050.0,13325000.0,6500.0
Gujarat,VADODARA,2017,Whole Year,4444.0,27997200.0,6300.0
Gujarat,VADODARA,2018,Whole Year,1547.0,1005600.0,650.0323206
Gujarat,VALSAD,2016,Whole Year,8978.0,53868000.0,6000.0
Gujarat,VALSAD,2017,Whole Year,6918.0,35973600.0,5200.0
Gujarat,VALSAD,2018,Whole Year,6150.0,41205000.0,6700.0
Haryana,AMBALA,2016,Whole Year,9800.0,76600000.0,7816.326531
Haryana,AMBALA,2017,Whole Year,11800.0,95820000.0,8120.338983
Haryana,AMBALA,2018,Whole Year,11500.0,82960000.0,7213.913043
Haryana,BHIWANI,2016,Whole Year,4000.0,25000000.0,6250.0
Haryana,BHIWANI,2017,Whole Year,2800.0,21490000.0,7675.0
Haryana,BHIWANI,2018,Whole Year,2700.0,19970000.0,7396.296296
Haryana,CHARKI DADRI,2017,Whole Year,1300.0,9950000.0,7653.846154
Haryana,CHARKI DADRI,2018,Whole Year,1300.0,12000000.0,9230.769231
Haryana,FARIDABAD,2016,Whole Year,1500.0,12100000.0,8066.666667
Haryana,FARIDABAD,2017,Whole Year,300.0,2760000.0,9200.0
Haryana,FARIDABAD,2018,Whole Year,400.0,2200000.0,5500.0
Haryana,FATEHABAD,2016,Whole Year,500.0,3100000.0,6200.0
Haryana,FATEHABAD,2017,Whole Year,1300.0,11050000.0,8500.0
Haryana,FATEHABAD,2018,Whole Year,1500.0,11740000.0,7826.666667
Haryana,GURGAON,2018,Whole Year,100.0,780000.0,7800.0
Haryana,HISAR,2016,Whole Year,1700.0,11400000.0,6705.882353
Haryana,HISAR,2017,Whole Year,1800.0,13530000.0,7516.666667
Haryana,HISAR,2018,Whole Year,1500.0,11650000.0,7766.666667
Haryana,JHAJJAR,2016,Whole Year,3000.0,22700000.0,7566.666667
Haryana,JHAJJAR,2017,Whole Year,2900.0,19310000.0,6658.62069
Haryana,JHAJJAR,2018,Whole Year,2200.0,17530000.0,7968.181818
Haryana,JIND,2016,Whole Year,4600.0,34700000.0,7543.478261
Haryana,JIND,2017,Whole Year,4900.0,39160000.0,7991.836735
Haryana,JIND,2018,Whole Year,4700.0,36910000.0,7853.191489
Haryana,KAITHAL,2016,Whole Year,4000.0,38000000.0,9500.0
Haryana,KAITHAL,2017,Whole Year,5200.0,47040000.0,9046.153846
Haryana,KAITHAL,2018,Whole Year,4900.0,47150000.0,9622.44898
Haryana,KARNAL,2016,Whole Year,11800.0,110400000.0,9355.932203
Haryana,KARNAL,2017,Whole Year,13300.0,123860000.0,9312.781955
Haryana,KARNAL,2018,Whole Year,13300.0,111700000.0,8398.496241
Haryana,KURUKSHETRA,2016,Whole Year,10000.0,85600000.0,8560.0
Haryana,KURUKSHETRA,2017,Whole Year,12200.0,112770000.0,9243.442623
Haryana,KURUKSHETRA,2018,Whole Year,12000.0,97310000.0,8109.166667
Haryana,MEWAT,2016,Whole Year,200.0,1600000.0,8000.0
Haryana,MEWAT,2017,Whole Year,100.0,840000.0,8400.0
Haryana,MEWAT,2018,Whole Year,400.0,3130000.0,7825.0
Haryana,PALWAL,2016,Whole Year,2200.0,11100000.0,5045.454545
Haryana,PALWAL,2017,Whole Year,2300.0,13550000.0,5891.304348
Haryana,PALWAL,2018,Whole Year,2300.0,11690000.0,5082.608696
Haryana,PANCHKULA,2016,Whole Year,500.0,4500000.0,9000.0
Haryana,PANCHKULA,2017,Whole Year,500.0,4220000.0,8440.0
Haryana,PANCHKULA,2018,Whole Year,500.0,3910000.0,7820.0
Haryana,PANIPAT,2016,Whole Year,6500.0,54200000.0,8338.461538
Haryana,PANIPAT,2017,Whole Year,7800.0,66370000.0,8508.974359
Haryana,PANIPAT,2018,Whole Year,7600.0,72550000.0,9546.052632
Haryana,ROHTAK,2016,Whole Year,10000.0,70900000.0,7090.0
Haryana,ROHTAK,2017,Whole Year,11300.0,86190000.0,7627.433628
Haryana,ROHTAK,2018,Whole Year,8600.0,59430000.0,6910.465116
Haryana,SIRSA,2016,Whole Year,200.0,1600000.0,8000.0
Haryana,SIRSA,2017,Whole Year,200.0,1690000.0,8450.0
Haryana,SIRSA,2018,Whole Year,100.0,780000.0,7800.0
Haryana,SONIPAT,2016,Whole Year,8000.0,70000000.0,8750.0
Haryana,SONIPAT,2017,Whole Year,8900.0,84090000.0,9448.314607
Haryana,SONIPAT,2018,Whole Year,8500.0,80730000.0,9497.647059
Haryana,YAMUNANAGAR,2016,Whole Year,23000.0,183200000.0,7965.217391
Haryana,YAMUNANAGAR,2017,Whole Year,26000.0,217190000.0,8353.461538
Haryana,YAMUNANAGAR,2018,Whole Year,24800.0,167870000.0,6768.951613
Himachal Pradesh,BILASPUR,2016,Whole Year,3.0,2700.0,900.0
Himachal Pradesh,BILASPUR,2017,Whole Year,3.0,3100.0,1033.333333
Himachal Pradesh,BILASPUR,2018,Whole Year,3.0,2700.0,900.0
Himachal Pradesh,HAMIRPUR,2016,Whole Year,33.0,30100.0,912.1212121
Himachal Pradesh,HAMIRPUR,2017,Whole Year,33.0,36600.0,1109.090909
Himachal Pradesh,HAMIRPUR,2018,Whole Year,27.0,24600.0,911.1111111
Himachal Pradesh,KANGRA,2016,Whole Year,620.0,932200.0,1503.548387
Himachal Pradesh,KANGRA,2017,Whole Year,627.0,956800.0,1525.99681
Himachal Pradesh,KANGRA,2018,Whole Year,479.0,720400.0,1503.966597
Himachal Pradesh,SHIMLA,2016,Whole Year,1.0,1700.0,1700.0
Himachal Pradesh,SHIMLA,2017,Whole Year,1.0,2100.0,2100.0
Himachal Pradesh,SIRMAUR,2016,Whole Year,1118.0,3478400.0,3111.270125
Himachal Pradesh,SIRMAUR,2017,Whole Year,1030.0,2315800.0,2248.349515
Himachal Pradesh,SIRMAUR,2018,Whole Year,860.0,2675400.0,3110.930233
Himachal Pradesh,SOLAN,2016,Whole Year,52.0,102800.0,1976.923077
Himachal Pradesh,SOLAN,2017,Whole Year,53.0,103900.0,1960.377358
Himachal Pradesh,SOLAN,2018,Whole Year,53.0,104700.0,1975.471698
Himachal Pradesh,UNA,2016,Whole Year,126.0,252000.0,2000.0
Himachal Pradesh,UNA,2017,Whole Year,127.0,254700.0,2005.511811
Himachal Pradesh,UNA,2018,Whole Year,163.0,326000.0,2000.0
Jammu and Kashmir,KATHUA,2016,Kharif,28.0,4200.0,150.0
Jammu and Kashmir,RAJAURI,2016,Kharif,17.0,2550.0,150.0
Karnataka,BAGALKOT,2016,Whole Year,88266.0,637280500.0,7219.999773
Karnataka,BAGALKOT,2017,Whole Year,83339.0,672962400.0,8074.9997
Karnataka,BAGALKOT,2018,Whole Year,101924.0,784305200.0,7695.000196
Karnataka,BANGALORE RURAL,2018,Whole Year,59.0,504400.0,8549.152542
Karnataka,BELGAUM,2016,Whole Year,163511.0,1071814600.0,6554.999969
Karnataka,BELGAUM,2017,Whole Year,208729.0,2062242500.0,9879.999904
Karnataka,BELGAUM,2018,Whole Year,206864.0,1906251800.0,9215.000193
Karnataka,BELLARY,2016,Whole Year,6994.0,51161100.0,7314.99857
Karnataka,BELLARY,2017,Whole Year,4405.0,37244300.0,8455.005675
Karnataka,BELLARY,2018,Whole Year,10096.0,57547200.0,5700.0
Karnataka,BENGALURU URBAN,2017,Whole Year,2.0,18800.0,9400.0
Karnataka,BENGALURU URBAN,2018,Whole Year,30.0,256500.0,8550.0
Karnataka,BIDAR,2016,Whole Year,17712.0,95910500.0,5415.001129
Karnataka,BIDAR,2017,Whole Year,15523.0,115025400.0,7409.998067
Karnataka,BIDAR,2018,Whole Year,13037.0,73072400.0,5605.001151
Karnataka,BIJAPUR,2016,Whole Year,35226.0,240945800.0,6839.998864
Karnataka,BIJAPUR,2017,Whole Year,20777.0,183564800.0,8835.000241
Karnataka,BIJAPUR,2018,Whole Year,53010.0,428055800.0,8075.000943
Karnataka,CHAMARAJANAGAR,2016,Whole Year,1875.0,13003100.0,6934.986667
Karnataka,CHAMARAJANAGAR,2017,Whole Year,6788.0,74803800.0,11020.00589
Karnataka,CHAMARAJANAGAR,2018,Whole Year,7035.0,68837500.0,9785.003554
Karnataka,CHIKBALLAPUR,2018,Whole Year,132.0,1128600.0,8550.0
Karnataka,CHIKMAGALUR,2016,Whole Year,1040.0,7212400.0,6935.0
Karnataka,CHIKMAGALUR,2017,Whole Year,937.0,6943200.0,7410.032017
Karnataka,CHIKMAGALUR,2018,Whole Year,448.0,3404800.0,7600.0
Karnataka,CHITRADURGA,2016,Whole Year,6.0,41600.0,6933.333333
Karnataka,CHITRADURGA,2017,Whole Year,2.0,18800.0,9400.0
Karnataka,CHITRADURGA,2018,Whole Year,15.0,128200.0,8546.666667
Karnataka,DAKSHIN KANNAD,2016,Whole Year,10.0,69400.0,6940.0
Karnataka,DAKSHIN KANNAD,2018,Whole Year,7.0,59800.0,8542.857143
Karnataka,DAVANGERE,2016,Whole Year,3843.0,41254600.0,10734.9987
Karnataka,DAVANGERE,2017,Whole Year,3795.0,41099800.0,10829.98682
Karnataka,DAVANGERE,2018,Whole Year,890.0,9976900.0,11210.0
Karnataka,DHARWAD,2016,Whole Year,7327.0,50812700.0,6934.993858
Karnataka,DHARWAD,2017,Whole Year,8350.0,65839800.0,7885.005988
Karnataka,DHARWAD,2018,Whole Year,8046.0,55034600.0,6839.995029
Karnataka,GADAG,2016,Whole Year,2855.0,16002300.0,5605.008757
Karnataka,GADAG,2017,Whole Year,813.0,5560900.0,6839.9754
Karnataka,GADAG,2018,Whole Year,1905.0,11039500.0,5795.013123
Karnataka,GULBARGA,2016,Whole Year,28429.0,108030200.0,3800.0
Karnataka,GULBARGA,2017,Whole Year,1003.0,6860500.0,6839.98006
Karnataka,GULBARGA,2018,Whole Year,25629.0,197215200.0,7695.001756
Karnataka,HASSAN,2016,Whole Year,835.0,5870000.0,7029.94012
Karnataka,HASSAN,2017,Whole Year,2175.0,27687800.0,12730.02299
Karnataka,HASSAN,2018,Whole Year,2849.0,30042700.0,10544.99824
Karnataka,HAVERI,2016,Whole Year,7632.0,70328900.0,9215.002621
Karnataka,HAVERI,2017,Whole Year,13347.0,115384800.0,8644.998876
Karnataka,HAVERI,2018,Whole Year,7323.0,50089300.0,6839.997269
Karnataka,KOLAR,2016,Whole Year,81.0,561700.0,6934.567901
Karnataka,KOLAR,2018,Whole Year,48.0,410400.0,8550.0
Karnataka,KOPPAL,2016,Whole Year,310.0,2149800.0,6934.83871
Karnataka,KOPPAL,2017,Whole Year,1291.0,12141900.0,9405.034857
Karnataka,KOPPAL,2018,Whole Year,2378.0,20331900.0,8550.0
Karnataka,MANDYA,2016,Whole Year,17628.0,219380500.0,12445.00227
Karnataka,MANDYA,2017,Whole Year,20941.0,234748600.0,11209.99952
Karnataka,MANDYA,2018,Whole Year,34637.0,371828200.0,10735.00014
Karnataka,MYSORE,2016,Whole Year,3338.0,33296600.0,9975.014979
Karnataka,MYSORE,2017,Whole Year,4150.0,50858200.0,12254.98795
Karnataka,MYSORE,2018,Whole Year,9345.0,86114200.0,9215.002675
Karnataka,RAICHUR,2018,Whole Year,558.0,4770900.0,8550.0
Karnataka,RAMANAGARA,2016,Whole Year,98.0,1024100.0,10450.0
Karnataka,RAMANAGARA,2017,Whole Year,221.0,1721600.0,7790.045249
Karnataka,RAMANAGARA,2018,Whole Year,278.0,2376900.0,8550.0
Karnataka,SHIMOGA,2016,Whole Year,2447.0,21154300.0,8644.99387
Karnataka,SHIMOGA,2017,Whole Year,1268.0,11202800.0,8835.015773
Karnataka,SHIMOGA,2018,Whole Year,1002.0,9519000.0,9500.0
Karnataka,TUMKUR,2016,Whole Year,735.0,6633400.0,9025.034014
Karnataka,TUMKUR,2017,Whole Year,917.0,8624400.0,9405.016358
Karnataka,TUMKUR,2018,Whole Year,616.0,5266800.0,8550.0
Karnataka,UDUPI,2016,Whole Year,14.0,97100.0,6935.714286
Karnataka,UDUPI,2017,Whole Year,11.0,103500.0,9409.090909
Karnataka,UDUPI,2018,Whole Year,24.0,205200.0,8550.0
Karnataka,UTTAR KANNAD,2016,Whole Year,5941.0,37250100.0,6270.00505
Karnataka,UTTAR KANNAD,2018,Whole Year,6836.0,46758200.0,6839.994149
Karnataka,YADGIR,2016,Whole Year,945.0,6553600.0,6935.026455
Karnataka,YADGIR,2017,Whole Year,1216.0,11436500.0,9405.016447
Karnataka,YADGIR,2018,Whole Year,911.0,7789000.0,8549.945115
Kerala,ALAPPUZHA,2016,Whole Year,40.0,322000.0,8050.0
Kerala,ALAPPUZHA,2017,Whole Year,28.0,230000.0,8214.285714
Kerala,ALAPPUZHA,2018,Whole Year,29.0,153700.0,5300.0
Kerala,ERNAKULAM,2018,Whole Year,0.008,68.0,8500.0
Kerala,IDUKKI,2016,Whole Year,829.0,9351000.0,11279.85525
Kerala,IDUKKI,2017,Whole Year,918.0,10309000.0,11229.84749
Kerala,IDUKKI,2018,Whole Year,888.0,9776880.0,11010.0
Kerala,KANNUR,2016,Whole Year,3.64,41000.0,11263.73626
Kerala,KANNUR,2017,Whole Year,2.63,36000.0,13688.21293
Kerala,KANNUR,2018,Whole Year,2.52,26260.0,10420.63492
Kerala,KOTTAYAM,2016,Whole Year,8.23,64000.0,7776.427704
Kerala,KOTTAYAM,2017,Whole Year,12.78,106000.0,8294.209703
Kerala,KOTTAYAM,2018,Whole Year,15.43,109388.0,7089.306546
Kerala,MALAPPURAM,2018,Whole Year,0.121,1029.0,8504.132231
Kerala,PALAKKAD,2016,Whole Year,171.45,1423000.0,8299.795859
Kerala,PALAKKAD,2017,Whole Year,77.51,746000.0,9624.564572
Kerala,PALAKKAD,2018,Whole Year,66.603,494539.0,7425.176043
Kerala,PATHANAMTHITTA,2016,Whole Year,10.17,112000.0,11012.78269
Kerala,PATHANAMTHITTA,2017,Whole Year,8.14,84000.0,10319.41032
Kerala,PATHANAMTHITTA,2018,Whole Year,10.198,68021.0,6670.03334
Madhya Pradesh,AGAR MALWA,2018,Whole Year,1.0,400.0,400.0
Madhya Pradesh,ALIRAJPUR,2018,Whole Year,1.0,300.0,300.0
Madhya Pradesh,ANUPPUR,2017,Whole Year,10.0,3000.0,300.0
Madhya Pradesh,ANUPPUR,2018,Whole Year,9.0,2300.0,255.5555556
Madhya Pradesh,ASHOKNAGAR,2018,Whole Year,160.0,52000.0,325.0
Madhya Pradesh,BALAGHAT,2017,Whole Year,3700.0,1906000.0,515.1351351
Madhya Pradesh,BALAGHAT,2018,Whole Year,1656.0,827500.0,499.6980676
Madhya Pradesh,BARWANI,2016,Whole Year,6000.0,10800000.0,1800.0
Madhya Pradesh,BARWANI,2017,Whole Year,1730.0,1006000.0,581.5028902
Madhya Pradesh,BARWANI,2018,Whole Year,3820.0,2015900.0,527.7225131
Madhya Pradesh,BETUL,2016,Whole Year,12000.0,33800000.0,2816.666667
Madhya Pradesh,BETUL,2017,Whole Year,11290.0,7159000.0,634.1009743
Madhya Pradesh,BETUL,2018,Whole Year,13284.0,5697700.0,428.9144836
Madhya Pradesh,BHIND,2018,Whole Year,12.0,3700.0,308.3333333
Madhya Pradesh,BHOPAL,2016,Whole Year,300.0,1100000.0,3666.666667
Madhya Pradesh,BHOPAL,2018,Whole Year,17.0,4100.0,241.1764706
Madhya Pradesh,BURHANPUR,2017,Whole Year,5300.0,3419000.0,645.0943396
Madhya Pradesh,BURHANPUR,2018,Whole Year,8.0,2600.0,325.0
Madhya Pradesh,CHHATARPUR,2016,Whole Year,230.0,700000.0,3043.478261
Madhya Pradesh,CHHATARPUR,2017,Whole Year,120.0,26000.0,216.6666667
Madhya Pradesh,CHHATARPUR,2018,Whole Year,86.0,28000.0,325.5813953
Madhya Pradesh,CHHINDWARA,2017,Whole Year,11000.0,4400000.0,400.0
Madhya Pradesh,CHHINDWARA,2018,Whole Year,2028.0,1634600.0,806.0157791
Madhya Pradesh,DAMOH,2016,Whole Year,4000.0,1800000.0,450.0
Madhya Pradesh,DAMOH,2017,Whole Year,600.0,150000.0,250.0
Madhya Pradesh,DAMOH,2018,Whole Year,19.0,6500.0,342.1052632
Madhya Pradesh,DATIA,2018,Whole Year,1085.0,522900.0,481.9354839
Madhya Pradesh,DEWAS,2017,Whole Year,100.0,31000.0,310.0
Madhya Pradesh,DEWAS,2018,Whole Year,52.0,11400.0,219.2307692
Madhya Pradesh,DHAR,2017,Whole Year,210.0,129000.0,614.2857143
Madhya Pradesh,DHAR,2018,Whole Year,1381.0,392700.0,284.35916
Madhya Pradesh,DINDORI,2018,Whole Year,1.0,100.0,100.0
Madhya Pradesh,GUNA,2018,Whole Year,124.0,29600.0,238.7096774
Madhya Pradesh,GWALIOR,2018,Whole Year,3075.0,861300.0,280.097561
Madhya Pradesh,HARDA,2018,Whole Year,81.0,24100.0,297.5308642
Madhya Pradesh,HOSHANGABAD,2016,Whole Year,9000.0,17400000.0,1933.333333
Madhya Pradesh,HOSHANGABAD,2017,Whole Year,4000.0,1800000.0,450.0
Madhya Pradesh,HOSHANGABAD,2018,Whole Year,4847.0,1701300.0,351.0006189
Madhya Pradesh,INDORE,2016,Whole Year,100.0,400000.0,4000.0
Madhya Pradesh,INDORE,2018,Whole Year,13.0,2500.0,192.3076923
Madhya Pradesh,JABALPUR,2017,Whole Year,3370.0,1786000.0,529.9703264
Madhya Pradesh,JABALPUR,2018,Whole Year,1576.0,481400.0,305.4568528
Madhya Pradesh,JHABUA,2018,Whole Year,4.0,1300.0,325.0
Madhya Pradesh,KATNI,2018,Whole Year,105.0,35400.0,337.1428571
Madhya Pradesh,KHANDWA,2017,Whole Year,610.0,340000.0,557.3770492
